"";"Row";"z.value";"posterior";"local.fdr"
"ENSG00000143486";6928;-2,76568871805271;0,998694466526524;0,00130553347347617
"ENSG00000088727";6678;2,765657697402;0,997939539111284;0,00206046088871648
"ENSG00000171425";14346;2,76505886771761;0,997933845320903;0,00206615467909665
"ENSG00000140104";1500;2,76489724025744;0,997932306013875;0,0020676939861255
"ENSG00000171121";6465;2,7633469640573;0,997917486890317;0,00208251310968277
"ENSG00000075340";271;-2,7629984942924;0,998674326429626;0,0013256735703745
"ENSG00000219438";4543;2,76268880361065;0,997911165518482;0,00208883448151842
"ENSG00000105185";8974;2,76245752937359;0,99790893996089;0,00209106003910975
"ENSG00000129595";4215;-2,76244404841015;0,998670139990718;0,00132986000928248
"ENSG00000173281";9623;-2,7611208499713;0,998660099380486;0,00133990061951383
"ENSG00000097007";98;-2,76110930892016;0,998660011497134;0,0013399885028661
"ENSG00000160563";7501;2,76102696687446;0,997895124242465;0,00210487575753537
"ENSG00000184305";4530;-2,76002972144868;0,998651766935557;0,00134823306444276
"ENSG00000114742";13699;-2,75909528003002;0,998644592888153;0,00135540711184678
"ENSG00000168237";5264;-2,75889207099493;0,998643028102214;0,00135697189778627
"ENSG00000205133";2012;2,75847835558118;0,997870299096174;0,00212970090382614
"ENSG00000186635";708;-2,75726657424795;0,998630450774124;0,00136954922587629
"ENSG00000130726";13036;2,75700733372306;0,997855845982067;0,00214415401793289
"ENSG00000133313";2940;2,75590175069222;0,997844923049536;0,00215507695046357
"ENSG00000165923";329;2,75426267761326;0,997828633530681;0,00217136646931915
"ENSG00000104611";11208;2,75400254690731;0,99782603772262;0,00217396227737965
"ENSG00000158158";2957;2,75225796205016;0,997808553610084;0,0021914463899162
"ENSG00000113595";13031;-2,7522241248465;0,998590744040967;0,00140925595903318
"ENSG00000112655";9925;2,75217712028593;0,997807740239998;0,00219225976000237
"ENSG00000168806";6874;2,75211224418168;0,997807087300404;0,00219291269959598
"ENSG00000177182";2924;-2,75199851416411;0,998588942788712;0,00141105721128754
"ENSG00000119335";11121;2,75193562973758;0,997805308858973;0,00219469114102677
"ENSG00000065548";13926;2,75143252442378;0,997800235380269;0,00219976461973126
"ENSG00000099377";5952;2,75047922583813;0,997790591911978;0,00220940808802228
"ENSG00000221963";686;-2,7502854103317;0,998575195804129;0,00142480419587121
"ENSG00000172748";14359;-2,74930170070198;0,99856724595469;0,00143275404530963
"ENSG00000064218";3713;-2,74895464283809;0,99856443141587;0,00143556858412996
"ENSG00000126882";4614;2,74891055528668;0,997774637314844;0,00222536268515605
"ENSG00000105339";3576;-2,74852722436229;0,998560958138936;0,00143904186106358
"ENSG00000108439";9448;2,74823838203646;0,997767767875697;0,00223223212430279
"ENSG00000064545";12683;2,74769609583897;0,99776221140452;0,00223778859548018
"ENSG00000134440";8109;2,74700001220994;0,9977550601125;0,00224493988750019
"ENSG00000073060";10902;-2,74642094561784;0,998543728185037;0,00145627181496311
"ENSG00000176731";2007;2,74640344612638;0,997748914228149;0,00225108577185051
"ENSG00000087191";9857;2,74557221818988;0,997740324602031;0,00225967539796867
"ENSG00000175768";12913;2,74424124332172;0,997726506923983;0,00227349307601654
"ENSG00000089289";6083;-2,74415585813812;0,998524986065928;0,00147501393407201
"ENSG00000158023";13713;2,7439481861294;0,997723453923543;0,00227654607645655
"ENSG00000178301";697;2,74377165106112;0,997721612973804;0,00227838702619598
"ENSG00000076351";11545;-2,74316693430913;0,998516733531817;0,00148326646818286
"ENSG00000111885";7286;-2,74300458701569;0,998515374671297;0,00148462532870264
"ENSG00000149929";5765;2,74272803924623;0,997710701480661;0,00228929851933934
"ENSG00000165916";9855;2,74258179852852;0,997709168563341;0,00229083143665854
"ENSG00000119844";320;2,74214828240437;0,99770461874223;0,00229538125777018
"ENSG00000142168";11769;2,74164347374908;0,997699310050959;0,00230068994904065
"ENSG00000269404";11860;2,74066490451001;0,997688986477844;0,00231101352215557
"ENSG00000169398";9923;2,74010161536587;0,997683024351388;0,00231697564861244
"ENSG00000115216";8501;2,73969312779721;0,997678691731039;0,00232130826896082
"ENSG00000120889";12846;-2,73888392247205;0,998480496050693;0,00151950394930733
"ENSG00000078140";13337;2,73883188669197;0,997669532161017;0,0023304678389835
"ENSG00000065060";13413;2,73809463617949;0,997661664448752;0,00233833555124818
"ENSG00000178685";8850;2,73694690067612;0,997649366750733;0,00235063324926676
"ENSG00000112210";10055;2,73612512941185;0,997640524579267;0,002359475420733
"ENSG00000167182";11805;-2,73599084732767;0,998455556596986;0,00154444340301374
"ENSG00000196405";4334;2,73538366018725;0,997632519786494;0,00236748021350552
"ENSG00000131019";13419;-2,73467565662993;0,998444094342838;0,00155590565716168
"ENSG00000070214";11537;2,73463227574341;0,997624382069691;0,00237561793030916
"ENSG00000135870";10295;-2,73422832594156;0,998440177823704;0,00155982217629569
"ENSG00000139083";4327;-2,73413790923288;0,998439385089763;0,00156061491023707
"ENSG00000163874";13920;-2,73380185957598;0,998436435485264;0,00156356451473572
"ENSG00000133983";3096;2,73375520047368;0,997614850027501;0,00238514997249906
"ENSG00000123200";13924;-2,73364657965147;0,998435070806808;0,0015649291931924
"ENSG00000130810";9545;2,73342913772726;0,997611297279378;0,0023887027206223
"ENSG00000145107";12589;2,73337012729438;0,997610653779292;0,00238934622070763
"ENSG00000163681";11613;-2,73324120886275;0,998431503007313;0,00156849699268657
"ENSG00000198816";14203;-2,73318637936781;0,998431019857719;0,00156898014228146
"ENSG00000125945";14245;-2,73282232002092;0,998427808324779;0,00157219167522105
"ENSG00000166743";175;-2,73249388727008;0,998424905852309;0,00157509414769119
"ENSG00000123836";9099;2,73210331186664;0,997596800223346;0,00240319977665371
"ENSG00000127418";4805;-2,73186549899775;0,998419338747732;0,00158066125226819
"ENSG00000112855";5636;2,73106309876527;0,997585368662027;0,00241463133797259
"ENSG00000130300";9404;-2,73038201104115;0,998406123722986;0,00159387627701424
"ENSG00000182220";992;2,73018263278016;0,997575652988547;0,002424347011453
"ENSG00000172461";4998;-2,73000390288174;0,998402739198439;0,0015972608015612
"ENSG00000111727";5660;-2,7297307399011;0,998400289924377;0,00159971007562321
"ENSG00000205981";3754;2,72825990686638;0,997554309211246;0,0024456907887539
"ENSG00000108691";2375;-2,72771098884286;0,998382072027104;0,00161792797289595
"ENSG00000171159";2033;2,72761108153837;0,997547067219374;0,00245293278062597
"ENSG00000198887";11648;-2,72681320895529;0,998373912715285;0,00162608728471525
"ENSG00000083454";8759;2,72639658856441;0,997533457553277;0,0024665424467234
"ENSG00000104432";6170;-2,72633281189652;0,998369531096817;0,00163046890318286
"ENSG00000104863";6964;2,72586077959294;0,997527430860646;0,00247256913935401
"ENSG00000118523";3268;-2,72567660168207;0,998363528268899;0,0016364717311006
"ENSG00000134717";1326;2,72541699902315;0,997522428879407;0,00247757112059299
"ENSG00000130723";1122;-2,72540039030224;0,99836099545688;0,00163900454311972
"ENSG00000100519";9858;2,72533789081553;0,997521536235722;0,00247846376427785
"ENSG00000155659";13633;-2,72520447654509;0,998359196763242;0,00164080323675775
"ENSG00000134248";5656;2,72502911112105;0,997518049142769;0,00248195085723091
"ENSG00000109743";1311;-2,72499862099433;0,998357304826693;0,00164269517330684
"ENSG00000197580";1186;-2,72485725632597;0,998356004431921;0,00164399556807893
"ENSG00000154914";13502;2,72425004105045;0,997509230619817;0,00249076938018311
"ENSG00000233954";13456;2,72418630696365;0,997508507901732;0,00249149209826771
"ENSG00000197798";4437;2,72331602829152;0,997498619689243;0,00250138031075686
"ENSG00000158270";3043;-2,72317460409243;0,998340452655;0,00165954734499951
"ENSG00000177239";7288;2,72303305952389;0,997495396676878;0,00250460332312241
"ENSG00000169621";14;-2,72248124390727;0,998334004838667;0,00166599516133292
"ENSG00000111424";13567;2,72233081794287;0,997487381389171;0,00251261861082863
"ENSG00000122034";5571;2,7222775355849;0,997486772255195;0,00251322774480511
"ENSG00000148985";9112;2,72148731723528;0,997477722127779;0,00252227787222148
"ENSG00000111344";10201;-2,7212810866616;0,998322789346063;0,00167721065393733
"ENSG00000121903";14546;2,72104515183776;0,997472644876059;0,0025273551239412
"ENSG00000105246";3959;2,72101100792032;0,997472252415138;0,00252774758486218
"ENSG00000149273";10709;-2,71998889209426;0,998310635740974;0,00168936425902555
"ENSG00000014216";2149;2,71989188562168;0,997459357330367;0,00254064266963272
"ENSG00000163539";2842;-2,71983512321382;0,998309184074609;0,00169081592539089
"ENSG00000089558";6440;-2,71908156482134;0,998302053361866;0,00169794663813383
"ENSG00000079805";3785;2,71854772769417;0,997443788093589;0,00255621190641075
"ENSG00000198382";13531;-2,7183182797515;0,998294802273367;0,00170519772663313
"ENSG00000102445";1456;-2,71829108177675;0,998294543369436;0,00170545663056387
"ENSG00000117054";118;-2,71779605087814;0,99828982469881;0,00171017530118989
"ENSG00000122557";5717;-2,71760798398133;0,998288028869982;0,00171197113001798
"ENSG00000197380";3431;2,71738331485976;0,997430228870516;0,00256977112948398
"ENSG00000136206";11843;2,71704872657161;0,997426320294187;0,00257367970581279
"ENSG00000137491";11595;-2,71646380508727;0,998277065620549;0,00172293437945137
"ENSG00000141933";1605;2,71541872966591;0,997407199584539;0,00259280041546095
"ENSG00000164074";1872;2,71463827935589;0,997397997630013;0,00260200236998698
"ENSG00000138231";3459;2,71429406283813;0,997393929441839;0,00260607055816064
"ENSG00000161395";9113;2,71429332378701;0,997393920700839;0,00260607929916057
"ENSG00000168246";13379;2,71313177775078;0,997380148847311;0,00261985115268926
"ENSG00000060688";11710;2,71262644189376;0,9973741361626;0,0026258638373996
"ENSG00000159788";10403;-2,71249059368497;0,998238489302892;0,00176151069710773
"ENSG00000072518";7383;2,71216342328928;0,997368615681549;0,00263138431845145
"ENSG00000143502";12147;2,71134830141225;0,997358870815205;0,00264112918479487
"ENSG00000170315";13316;2,71125243582586;0,997357722521488;0,00264227747851176
"ENSG00000137869";3382;2,71087539855792;0,997353201786224;0,00264679821377589
"ENSG00000181085";7349;2,71078205236275;0,997352081436713;0,0026479185632875
"ENSG00000124172";977;2,71052001572164;0,997348934083969;0,00265106591603081
"ENSG00000118407";4827;-2,70949701202189;0,998208898747534;0,0017911012524664
"ENSG00000123992";3791;2,70895573756896;0,997330072615635;0,002669927384365
"ENSG00000240694";9433;-2,70891165484789;0,998203059272266;0,0017969407277344
"ENSG00000151657";6684;2,70870629050752;0,997327053327781;0,00267294667221885
"ENSG00000095066";5865;-2,70812820430076;0,998195216105601;0,00180478389439898
"ENSG00000196365";7034;2,70809225788318;0,997319607546011;0,00268039245398899
"ENSG00000082074";5007;2,70808974940099;0,997319577088414;0,0026804229115861
"ENSG00000242802";6552;2,70790882795775;0,997317379516847;0,00268262048315315
"ENSG00000104960";9928;2,70790087825708;0,997317282916849;0,00268271708315082
"ENSG00000221988";9664;-2,70752302118452;0,998189135945457;0,00181086405454256
"ENSG00000011405";9227;-2,70717141844298;0,998185594773932;0,00181440522606779
"ENSG00000157551";6450;2,70699282565444;0,997306227423495;0,00269377257650516
"ENSG00000186130";13911;2,70684023462278;0,997304365469185;0,00269563453081467
"ENSG00000172339";451;2,70477688406462;0,997279069764432;0,00272093023556763
"ENSG00000106991";4181;-2,70469004729718;0,998160421150852;0,0018395788491482
"ENSG00000164008";1712;2,70413002163305;0,997271094054978;0,00272890594502173
"ENSG00000157017";5183;2,70405501004019;0,99727016776431;0,00272983223568979
"ENSG00000152683";11471;2,70327748461564;0,997260549096132;0,00273945090386818
"ENSG00000185046";583;2,70304331466109;0,997257646020678;0,00274235397932199
"ENSG00000185630";8880;2,70299421693602;0,997257036977587;0,00274296302241306
"ENSG00000095383";12299;2,70248124364857;0,997250666142245;0,00274933385775511
"ENSG00000151778";11082;-2,70192140532045;0,998131952584942;0,00186804741505786
"ENSG00000140829";3647;-2,70165858172359;0,998129229062148;0,00187077093785204
"ENSG00000130038";4008;-2,70154286973681;0,99812802882863;0,00187197117137017
"ENSG00000172020";5077;2,70153415453671;0,997238867556573;0,00276113244342668
"ENSG00000100453";5606;2,70121213495687;0,997234845175037;0,00276515482496253
"ENSG00000166897";4126;2,70114331429126;0,997233984820094;0,00276601517990571
"ENSG00000127377";3206;-2,70110889370086;0,998123521033307;0,0018764789666933
"ENSG00000019485";9678;-2,70024013780037;0,998114466959015;0,00188553304098538
"ENSG00000152332";13411;2,70002054457235;0,997219913311457;0,0027800866885429
"ENSG00000145198";13645;2,69985613856541;0,997217847239985;0,0027821527600147
"ENSG00000272398";2454;2,69979943172003;0,997217134279471;0,00278286572052855
"ENSG00000179071";2354;-2,69967381211591;0,998108543075584;0,00189145692441617
"ENSG00000130312";7800;2,69929004814454;0,997210722287105;0,00278927771289528
"ENSG00000118513";7984;2,69888559625689;0,997205621338157;0,00279437866184318
"ENSG00000156639";13983;2,69883154660937;0,997204939005168;0,00279506099483195
"ENSG00000116641";3802;-2,69877295285179;0,998099084480727;0,00190091551927285
"ENSG00000135365";9157;-2,69853015280443;0,998096527734132;0,00190347226586751
"ENSG00000113657";3845;-2,69848786043198;0,998096082060002;0,001903917939998
"ENSG00000086159";702;-2,69837735100148;0,998094917064545;0,00190508293545544
"ENSG00000196961";628;2,69678394958749;0,997178975019154;0,00282102498084558
"ENSG00000132801";14554;2,6965991901495;0,997176621199487;0,00282337880051287
"ENSG00000111652";3069;2,69656136434712;0,997176139076163;0,00282386092383746
"ENSG00000127526";11491;2,69648197739216;0,997175126969505;0,00282487303049539
"ENSG00000112304";148;2,69615361529953;0,997170937077356;0,00282906292264373
"ENSG00000147065";7873;-2,69542785896631;0,998063579112786;0,00193642088721446
"ENSG00000140470";230;2,69519671784534;0,997158694017619;0,00284130598238119
"ENSG00000164675";6263;-2,69490977895522;0,998058025693351;0,00194197430664889
"ENSG00000115758";8653;-2,69437551434309;0,998052283392424;0,00194771660757553
"ENSG00000166037";2680;-2,69432466398188;0,998051736034258;0,00194826396574221
"ENSG00000145476";3405;-2,69260585942668;0,998033150932569;0,00196684906743094
"ENSG00000167257";10554;-2,69258471565785;0,998032921293602;0,00196707870639845
"ENSG00000119711";439;-2,69185249680332;0,998024953503601;0,00197504649639868
"ENSG00000134070";6266;-2,69178760761743;0,998024245963718;0,00197575403628159
"ENSG00000121297";13131;-2,69139846898763;0,998019997956361;0,00198000204363902
"ENSG00000162613";4981;2,69034454229921;0,997095848719547;0,00290415128045274
"ENSG00000087077";13076;-2,68986451870076;0,998003170449667;0,00199682955033342
"ENSG00000134644";9982;-2,68937124128003;0,997997731193108;0,00200226880689158
"ENSG00000172260";8246;-2,68928351866653;0,997996762465357;0,00200323753464304
"ENSG00000127366";12272;-2,689104145051;0,997994780281799;0,00200521971820111
"ENSG00000140526";88;2,68821871130299;0,99706790882503;0,00293209117497006
"ENSG00000227057";13697;2,68786007317705;0,997063170600927;0,00293682939907269
"ENSG00000163644";9596;-2,68775722986217;0,997979838161074;0,00202016183892639
"ENSG00000078487";13953;-2,68775489894772;0,997979812214058;0,00202018778594204
"ENSG00000125170";3809;-2,68769319151283;0,997979125194223;0,00202087480577717
"ENSG00000181013";1563;2,68755751989257;0,997059167804959;0,00294083219504149
"ENSG00000145016";6540;2,68710525311812;0,997053174809131;0,00294682519086897
"ENSG00000170832";13491;2,68694263334018;0,997051017150564;0,00294898284943645
"ENSG00000118004";3042;-2,68564370902809;0,997956184427586;0,00204381557241351
"ENSG00000196268";14280;-2,6856019212925;0,997955714189498;0,00204428581050231
"ENSG00000169738";3505;2,68523272534396;0,997028240581194;0,00297175941880579
"ENSG00000138814";9650;-2,68517006945309;0,997950848704694;0,00204915129530636
"ENSG00000213923";3230;-2,68475718878031;0,997946186972487;0,00205381302751328
"ENSG00000005194";2808;2,68379208971783;0,997008923679791;0,00299107632020856
"ENSG00000183044";38;2,68348343806732;0,99700476990407;0,0029952300959295
"ENSG00000206418";10044;-2,68338510626107;0,997930624763842;0,00206937523615758
"ENSG00000107719";6594;-2,68289629991319;0,997925054478675;0,00207494552132492
"ENSG00000137955";10111;2,68263991403316;0,996993390482502;0,00300660951749832
"ENSG00000180881";2160;-2,68219530090331;0,997917041969975;0,00208295803002478
"ENSG00000104679";10033;-2,68181804787401;0,997912718116998;0,002087281883002
"ENSG00000129749";2781;2,68073836458818;0,99696759002308;0,00303240997692011
"ENSG00000164610";10609;2,68064563820152;0,996966326640642;0,00303367335935811
"ENSG00000138463";3669;2,68021610905002;0,996960467973783;0,00303953202621676
"ENSG00000126215";13821;2,67989225421943;0,996956043709308;0,00304395629069243
"ENSG00000160695";13595;-2,67988905710572;0,997890479484484;0,00210952051551649
"ENSG00000076662";6020;2,67929158737487;0,996947821957149;0,00305217804285129
"ENSG00000189308";6962;2,67845378428515;0,996936319797992;0,00306368020200842
"ENSG00000146833";13052;-2,6776767772424;0,997864706023603;0,00213529397639733
"ENSG00000170425";288;-2,67706875236533;0,997857571729159;0,00214242827084077
"ENSG00000184144";2981;-2,67669712994411;0,997853200461456;0,00214679953854446
"ENSG00000126461";10889;2,67655733858894;0,996910134271694;0,00308986572830638
"ENSG00000177706";4548;-2,67650830554474;0,997850976235159;0,00214902376484116
"ENSG00000065613";11612;-2,67585629961675;0,997843279692478;0,00215672030752234
"ENSG00000165215";2862;2,67353550976779;0,996867978703001;0,00313202129699874
"ENSG00000100225";4732;-2,67323350303316;0,997812061704215;0,00218793829578467
"ENSG00000250317";1885;-2,6730389977412;0,997809730082974;0,00219026991702576
"ENSG00000196588";7640;-2,6730229978833;0,997809538183639;0,00219046181636129
"ENSG00000155096";1062;2,67246391511569;0,996852901371976;0,00314709862802365
"ENSG00000187391";7267;-2,67163647319459;0,997792849477418;0,00220715052258202
"ENSG00000147955";11275;2,6713373622397;0,996836977918118;0,00316302208188168
"ENSG00000134371";2544;2,67067930593155;0,996827641829905;0,00317235817009509
"ENSG00000009765";6356;2,67033514880042;0,996822748932465;0,00317725106753464
"ENSG00000108389";7930;2,66995529588765;0,99681734038902;0,00318265961098019
"ENSG00000178074";1823;2,66922497989198;0,996806917676514;0,00319308232348581
"ENSG00000144848";930;2,66837590359864;0,996794760125545;0,00320523987445454
"ENSG00000185386";7345;-2,66827147918907;0,99775185868879;0,00224814131121032
"ENSG00000139218";11155;-2,66750991562655;0,997742484851764;0,00225751514823647
"ENSG00000068654";9487;2,66705471927744;0,996775756933794;0,00322424306620617
"ENSG00000108592";4978;2,66700123581112;0,996774985452383;0,00322501454761714
"ENSG00000198542";6333;2,66655993823461;0,996768613317943;0,00323138668205747
"ENSG00000145649";5605;2,666558584124;0,99676859374718;0,00323140625281981
"ENSG00000159267";5803;2,66653693997626;0,996768280912521;0,00323171908747877
"ENSG00000173706";5703;-2,66648992811972;0,997729873734818;0,00227012626518197
"ENSG00000121680";9082;2,66645524790853;0,996767099918521;0,0032329000814787
"ENSG00000140632";5265;2,66617754361342;0,996763082238485;0,00323691776151513
"ENSG00000079246";13823;2,66603440869842;0,996761009622833;0,00323899037716724
"ENSG00000101247";1764;2,66522572205364;0,996749276489176;0,00325072351082423
"ENSG00000169871";13054;-2,66477280866494;0,99770849657353;0,00229150342646955
"ENSG00000141506";9240;2,66402110280095;0,996731725436826;0,00326827456317436
"ENSG00000134242";9946;2,66399068890892;0,996731281173261;0,0032687188267394
"ENSG00000122008";9482;-2,66381163210338;0,997696449662809;0,00230355033719087
"ENSG00000137513";8108;2,66352922624142;0,996724533568695;0,0032754664313055
"ENSG00000169826";3223;2,66334206178807;0,996721793116709;0,00327820688329061
"ENSG00000007933";4883;-2,66298105033872;0,997685992599326;0,00231400740067367
"ENSG00000198055";5514;2,66244072300311;0,996708565851441;0,00329143414855904
"ENSG00000213465";798;-2,6623810643719;0,997678411563671;0,00232158843632901
"ENSG00000145592";10656;-2,66228378743156;0,997677180281892;0,00232281971810844
"ENSG00000119965";1382;2,66225182313679;0,996705787432317;0,00329421256768314
"ENSG00000119915";4143;-2,66109724894163;0,997662113190672;0,00233788680932812
"ENSG00000117602";10299;2,66086361220387;0,996685301974955;0,00331469802504547
"ENSG00000162069";2326;2,66041039221976;0,996678588298852;0,00332141170114753
"ENSG00000110888";2159;-2,65950079609161;0,997641698806059;0,0023583011939412
"ENSG00000135426";6565;2,65939405848093;0,996663487025547;0,00333651297445281
"ENSG00000174130";12581;2,65814059429912;0,996644774338883;0,00335522566111668
"ENSG00000167748";6749;-2,65788766028507;0,997620904450113;0,0023790955498868
"ENSG00000126759";2707;-2,65763444957567;0,997617625111941;0,00238237488805859
"ENSG00000107758";9651;-2,65761372257766;0,997617356491838;0,00238264350816197
"ENSG00000014257";163;2,65710447143912;0,996629232616213;0,00337076738378717
"ENSG00000131669";8334;2,656620198156;0,996621945626244;0,0033780543737556
"ENSG00000122548";6530;-2,65649562365901;0,997602824627143;0,00239717537285666
"ENSG00000089737";3534;-2,65644490986997;0,997602163572332;0,00239783642766844
"ENSG00000155592";14030;2,65601813688748;0,996612865810622;0,00338713418937775
"ENSG00000237172";1080;2,65580943482371;0,996609713033602;0,00339028696639776
"ENSG00000136868";11474;2,65558701689979;0,996606350051416;0,00339364994858449
"ENSG00000112200";14258;-2,65540252174443;0,997588538795331;0,00241146120466929
"ENSG00000145428";10542;-2,65447966914943;0,997576416985978;0,00242358301402235
"ENSG00000141579";14455;-2,65407134763157;0,997571035740037;0,00242896425996331
"ENSG00000124466";7217;2,65387872027705;0,996580416779209;0,00341958322079117
"ENSG00000155561";8605;2,65244182104555;0,996558460903572;0,00344153909642808
"ENSG00000171823";4685;2,65216309362853;0,996554186781309;0,00344581321869142
"ENSG00000136874";12090;-2,65068114866608;0,997525929858404;0,00247407014159629
"ENSG00000085760";7918;2,64987464175974;0,996518907559373;0,00348109244062667
"ENSG00000160392";1624;2,6497960840122;0,996517690554547;0,00348230944545314
"ENSG00000115561";13602;-2,64960140380416;0,997511403007326;0,00248859699267356
"ENSG00000185442";4505;2,6484467581873;0,996496725132868;0,00350327486713242
"ENSG00000145990";5161;-2,64822246237992;0,997492736632364;0,00250726336763618
"ENSG00000247626";7386;2,64783251447064;0,996487142367913;0,00351285763208675
"ENSG00000105122";10203;2,64700981025304;0,996474269235463;0,00352573076453688
"ENSG00000177156";12250;2,64640966901574;0,996464850963848;0,00353514903615171
"ENSG00000102390";3351;2,6459142273513;0,996457058163782;0,00354294183621784
"ENSG00000244694";1927;-2,64551501165723;0,997455711199286;0,00254428880071389
"ENSG00000167930";6304;2,64478095191096;0,996439172782515;0,00356082721748496
"ENSG00000048471";11748;-2,64477158217107;0,997445456842044;0,00255454315795633
"ENSG00000162852";2974;2,64464799425719;0,996437068947959;0,00356293105204097
"ENSG00000204475";8171;2,64390881575163;0,996425351584233;0,00357464841576705
"ENSG00000106078";2990;-2,64370067017396;0,997430618566479;0,00256938143352126
"ENSG00000123405";8289;2,64363843904791;0,996421056665003;0,00357894333499709
"ENSG00000183260";1744;2,64320029724563;0,996414086618207;0,00358591338179348
"ENSG00000182973";2958;2,64294263768629;0,996409981827834;0,00359001817216609
"ENSG00000178623";5425;2,64280254515779;0,996407748172201;0,00359225182779899
"ENSG00000111254";395;-2,64249336072225;0,997413795344454;0,00258620465554571
"ENSG00000238227";2048;2,64190409010289;0,996393392332012;0,00360660766798837
"ENSG00000180543";13160;-2,64185599092784;0,997404873120656;0,00259512687934393
"ENSG00000136448";8396;-2,64061449282786;0,997387412663876;0,00261258733612446
"ENSG00000163132";7883;-2,64013363545135;0,99738062089316;0,00261937910683996
"ENSG00000004864";11397;2,6395002970235;0,996354720995941;0,00364527900405853
"ENSG00000206376";4054;2,63852344960839;0,996338895975422;0,00366110402457787
"ENSG00000147586";7839;2,63740189539923;0,996320647956378;0,00367935204362224
"ENSG00000088543";1838;-2,63714585765491;0,99733805543462;0,00266194456538027
"ENSG00000155893";162;2,63663226625657;0,996308076993775;0,00369192300622501
"ENSG00000105364";7817;2,63615586701625;0,996300275598179;0,00369972440182054
"ENSG00000159596";12789;2,63601360778381;0,996297943027508;0,00370205697249193
"ENSG00000128283";2533;-2,63584307446826;0,997319296917018;0,00268070308298241
"ENSG00000254535";8780;-2,63565972016638;0,997316647099426;0,00268335290057387
"ENSG00000096654";14091;2,63474382580173;0,996277062268843;0,00372293773115684
"ENSG00000180061";12676;2,63399038317289;0,996264620700348;0,00373537929965162
"ENSG00000188883";6759;2,63386465413713;0,996262540784013;0,003737459215987
"ENSG00000078403";7660;-2,63340255207418;0,997283828832686;0,00271617116731371
"ENSG00000151498";115;-2,63256108464259;0,997271500122559;0,00272849987744062
"ENSG00000133321";10194;2,63224319266823;0,996235620584135;0,00376437941586494
"ENSG00000102897";7224;-2,63139981506703;0,997254401357495;0,00274559864250479
"ENSG00000161509";5504;2,62993328882656;0,996196959320153;0,00380304067984727
"ENSG00000068383";6211;-2,62987922408891;0,997231862944271;0,00276813705572887
"ENSG00000130021";5682;2,62983935003695;0,996195379271683;0,00380462072831711
"ENSG00000128534";8066;2,62979532943868;0,996194638636308;0,00380536136369169
"ENSG00000174827";9049;-2,62941045044795;0,997224880499498;0,00277511950050191
"ENSG00000143322";99;2,62928189350937;0,996185990309992;0,00381400969000845
"ENSG00000261052";12122;-2,62879963772103;0,997215758076163;0,00278424192383708
"ENSG00000139324";12829;2,628768990165;0,996177332727004;0,00382266727299574
"ENSG00000103066";9302;2,62826367910255;0,99616878544882;0,00383121455118041
"ENSG00000206480";4863;2,62813682805417;0,996166636992065;0,00383336300793491
"ENSG00000047249";1012;2,62739522984039;0,996154054243655;0,00384594575634467
"ENSG00000196290";8333;2,62642439743963;0,996137524074302;0,00386247592569811
"ENSG00000145423";11141;2,62584292461694;0,996127591878648;0,00387240812135203
"ENSG00000184677";13900;-2,62564809231595;0,99716825061788;0,00283174938212016
"ENSG00000102921";8052;-2,62555589354925;0,997166849635011;0,00283315036498899
"ENSG00000171016";10014;-2,62544753943127;0,997165202353622;0,00283479764637773
"ENSG00000165119";5851;2,62401231280899;0,996096167904642;0,00390383209535827
"ENSG00000027001";7632;2,62378317309549;0,996092217897119;0,00390778210288067
"ENSG00000135439";323;2,6230857445794;0,996080172475874;0,00391982752412556
"ENSG00000185220";9115;2,62269528237041;0,996073413681846;0,00392658631815401
"ENSG00000170949";14079;-2,62244352154385;0,997119181112845;0,00288081888715475
"ENSG00000152782";8819;2,62148505550064;0,996052396170361;0,0039476038296391
"ENSG00000167323";12039;-2,62071817614666;0,997092439700332;0,00290756029966788
"ENSG00000080824";5960;2,62071225980151;0,996038920746956;0,00396107925304445
"ENSG00000139613";11638;-2,62052644254978;0,997089453955724;0,00291054604427643
"ENSG00000138399";4663;2,62034997955463;0,996032588886207;0,00396741111379273
"ENSG00000091039";8716;-2,62000964815727;0,99708139221675;0,00291860778324993
"ENSG00000162722";13055;2,61957561409988;0,996019023158784;0,00398097684121634
"ENSG00000168175";7350;-2,61943291886112;0,997072371311534;0,0029276286884663
"ENSG00000095059";3625;2,6193701475152;0,996015416468116;0,0039845835318838
"ENSG00000152433";14315;2,61885297990308;0,996006324850776;0,00399367514922377
"ENSG00000113732";999;2,61881753894067;0,99600570110704;0,00399429889295999
"ENSG00000139154";308;-2,61879660747453;0,997062388746032;0,00293761125396763
"ENSG00000168672";4627;2,61875023667915;0,99600451637092;0,00399548362908031
"ENSG00000142632";768;2,61779540146553;0,995987673017133;0,00401232698286658
"ENSG00000125459";7882;2,61736345888893;0,995980031888656;0,00401996811134397
"ENSG00000133665";3916;2,61721279372716;0,995977363423242;0,00402263657675817
"ENSG00000173486";4840;2,61638466192275;0,995962666807919;0,00403733319208066
"ENSG00000143379";11117;2,61636770803669;0,995962365412225;0,00403763458777473
"ENSG00000096746";5850;-2,61610201777735;0,997019768114919;0,00298023188508112
"ENSG00000173868";9180;-2,6160774276989;0,997019376569782;0,00298062343021799
